epoch:2,batch:3, x 0.0954, y 0.0044, sim -688.1937, loss 52.4747, grad_scale 10.0000, param_scale 23.9396, graph_vec_scale 3.4536, sim_pos -319.8459, sim_neg -760.4863, sim_diff 440.6403, labels -0.6719, time 418.90s
epoch:2,batch:4, x 0.0835, y 0.0044, sim -542.0797, loss 21.5173, grad_scale 10.0000, param_scale 23.9379, graph_vec_scale 2.5708, sim_pos -125.1913, sim_neg -628.6036, sim_diff 503.4124, labels -0.6562, time 427.45s
epoch:2,batch:5, x 0.0497, y 0.0049, sim -354.7136, loss 21.4497, grad_scale 10.0000, param_scale 23.9361, graph_vec_scale 1.7694, sim_pos -130.7412, sim_neg -398.6709, sim_diff 267.9297, labels -0.6719, time 435.96s
epoch:2,batch:6, x 0.1080, y 0.0060, sim -416.2063, loss 93.8599, grad_scale 10.0000, param_scale 23.9342, graph_vec_scale 2.0462, sim_pos -558.7547, sim_neg -387.4290, sim_diff -171.3257, labels -0.6641, time 444.84s
epoch:2,batch:7, x 0.0480, y 0.0054, sim -373.0981, loss 19.6487, grad_scale 10.0000, param_scale 23.9325, graph_vec_scale 2.0475, sim_pos -152.4262, sim_neg -405.7536, sim_diff 253.3274, labels -0.7422, time 454.43s
epoch:2,batch:8, x 0.0744, y 0.0043, sim -404.4525, loss 18.0787, grad_scale 10.0000, param_scale 23.9310, graph_vec_scale 2.2133, sim_pos -105.1507, sim_neg -466.5717, sim_diff 361.4211, labels -0.6562, time 463.51s
epoch:2,batch:9, x 0.1611, y 0.0025, sim -386.4149, loss 25.0029, grad_scale 10.0000, param_scale 23.9295, graph_vec_scale 2.0460, sim_pos -152.3595, sim_neg -432.3510, sim_diff 279.9915, labels -0.6719, time 472.56s
epoch:2,batch:10, x 0.1198, y 0.0036, sim -423.5645, loss 9.1785, grad_scale 10.0000, param_scale 23.9281, graph_vec_scale 2.1587, sim_pos -63.5006, sim_neg -484.3972, sim_diff 420.8966, labels -0.7109, time 482.39s
epoch:2,batch:11, x 0.0774, y 0.0017, sim -253.6060, loss 18.2786, grad_scale 10.0000, param_scale 23.9268, graph_vec_scale 1.3236, sim_pos -126.4598, sim_neg -275.0873, sim_diff 148.6275, labels -0.7109, time 492.23s
epoch:2,batch:12, x 0.0694, y -0.0012, sim -255.1342, loss 9.3571, grad_scale 10.0000, param_scale 23.9255, graph_vec_scale 1.3760, sim_pos -64.7407, sim_neg -287.3011, sim_diff 222.5605, labels -0.7109, time 500.91s
epoch:2,batch:13, x 0.0180, y -0.0058, sim -242.4714, loss 10.1794, grad_scale 10.0000, param_scale 23.9241, graph_vec_scale 1.3558, sim_pos -65.0892, sim_neg -275.3200, sim_diff 210.2308, labels -0.6875, time 510.06s
epoch:2,batch:14, x -0.1020, y -0.0106, sim -240.9807, loss 23.7326, grad_scale 10.0000, param_scale 23.9229, graph_vec_scale 1.2814, sim_pos -155.7684, sim_neg -256.2954, sim_diff 100.5270, labels -0.6953, time 519.78s
epoch:2,batch:15, x -0.1822, y -0.0116, sim -226.6041, loss 13.1559, grad_scale 10.0000, param_scale 23.9218, graph_vec_scale 1.2168, sim_pos -76.5435, sim_neg -257.7488, sim_diff 181.2052, labels -0.6562, time 529.05s
epoch:2,batch:16, x -0.1279, y -0.0105, sim -188.9290, loss 22.7340, grad_scale 10.0000, param_scale 23.9207, graph_vec_scale 1.0894, sim_pos -116.3979, sim_neg -206.5337, sim_diff 90.1358, labels -0.6094, time 538.30s
epoch:2,batch:17, x 0.0143, y -0.0069, sim -280.6912, loss 11.5186, grad_scale 10.0000, param_scale 23.9195, graph_vec_scale 1.4919, sim_pos -84.2025, sim_neg -311.8094, sim_diff 227.6068, labels -0.7266, time 547.69s
epoch:2,batch:18, x 0.0669, y -0.0044, sim -238.5097, loss 12.6985, grad_scale 10.0000, param_scale 23.9182, graph_vec_scale 1.2742, sim_pos -73.8580, sim_neg -272.6827, sim_diff 198.8247, labels -0.6562, time 557.29s
epoch:2,batch:19, x 0.0128, y -0.0036, sim -209.9359, loss 15.5518, grad_scale 10.0000, param_scale 23.9170, graph_vec_scale 1.0584, sim_pos -97.1041, sim_neg -231.4527, sim_diff 134.3486, labels -0.6797, time 565.79s
epoch:2,batch:20, x 0.0084, y -0.0031, sim -198.1696, loss 5.4064, grad_scale 10.0000, param_scale 23.9160, graph_vec_scale 0.9720, sim_pos -31.4104, sim_neg -232.7799, sim_diff 201.3695, labels -0.6562, time 574.93s
epoch:2,batch:21, x 0.0259, y -0.0032, sim -119.7553, loss 4.4135, grad_scale 10.0000, param_scale 23.9150, graph_vec_scale 0.6746, sim_pos -23.0582, sim_neg -142.6450, sim_diff 119.5869, labels -0.6172, time 583.54s
epoch:2,batch:22, x 0.0486, y -0.0032, sim -154.3077, loss 6.4696, grad_scale 10.0000, param_scale 23.9139, graph_vec_scale 0.8931, sim_pos -39.3950, sim_neg -176.8606, sim_diff 137.4657, labels -0.6719, time 592.43s
epoch:2,batch:23, x -0.0040, y -0.0047, sim -134.1382, loss 6.3230, grad_scale 10.0000, param_scale 23.9128, graph_vec_scale 0.8015, sim_pos -41.3885, sim_neg -150.8074, sim_diff 109.4190, labels -0.6953, time 602.06s
epoch:2,batch:24, x -0.0831, y -0.0089, sim -195.2712, loss 6.0665, grad_scale 10.0000, param_scale 23.9119, graph_vec_scale 1.0428, sim_pos -48.4532, sim_neg -216.2451, sim_diff 167.7919, labels -0.7500, time 610.87s
epoch:2,batch:25, x -0.0535, y -0.0077, sim -193.8503, loss 6.2753, grad_scale 10.0000, param_scale 23.9108, graph_vec_scale 0.9851, sim_pos -39.1602, sim_neg -223.3494, sim_diff 184.1892, labels -0.6797, time 618.99s
epoch:2,batch:26, x 0.0115, y -0.0047, sim -142.8286, loss 6.2113, grad_scale 10.0000, param_scale 23.9098, graph_vec_scale 0.7825, sim_pos -36.9667, sim_neg -164.1998, sim_diff 127.2331, labels -0.6641, time 628.17s
